Datetime,Symbol,Open,High,Low,Close,Volume,Market Cap
2021-08-16,TRX,0.09294000,0.09665000,0.08815000,0.08936000,1383244467.80000000,128503236.09343200
2021-08-17,TRX,0.08934000,0.09219000,0.08471000,0.08509000,1241793212.30000000,110579163.97240200
2021-08-18,TRX,0.08511000,0.08750000,0.08111000,0.08456000,1166521552.50000000,98747906.00579600
2021-08-19,TRX,0.08458000,0.08833000,0.08169000,0.08825000,979576274.70000000,82871341.99830400
2021-08-20,TRX,0.08826000,0.09070000,0.08643000,0.09059000,908750943.60000000,80540072.64479800
2021-08-21,TRX,0.09059000,0.09065000,0.08766000,0.08799000,658630152.60000000,58746981.07477000
2021-08-22,TRX,0.08798000,0.09008000,0.08586000,0.08795000,615230094.40000000,54153130.80618300
2021-08-23,TRX,0.08796000,0.09150000,0.08767000,0.08987000,946597638.30000000,85175985.08044600
2021-08-24,TRX,0.08984000,0.09100000,0.08375000,0.08457000,883206557.10000000,77488492.15244400
2021-08-25,TRX,0.08457000,0.08772000,0.08291000,0.08758000,805046427.40000000,68868201.57763900
2021-08-26,TRX,0.08757000,0.08839000,0.08191000,0.08303000,770220042.50000000,64912664.72305800
2021-08-27,TRX,0.08303000,0.08830000,0.08150000,0.08828000,755227586.60000000,64037384.46783300
2021-08-28,TRX,0.08825000,0.08879000,0.08635000,0.08829000,485119312.80000000,42337938.25525100
2021-08-29,TRX,0.08828000,0.09051000,0.08669000,0.08847000,670698524.50000000,59449078.26743800
2021-08-30,TRX,0.08846000,0.08894000,0.08561000,0.08616000,605718308.70000000,52868273.50781800
2021-08-31,TRX,0.08616000,0.09082000,0.08508000,0.08875000,1082095160.80000000,95562065.19864100
2021-09-01,TRX,0.08876000,0.09529000,0.08724000,0.09500000,1125617829.80000000,103062925.55533400
2021-09-02,TRX,0.09501000,0.10205000,0.09434000,0.09953000,1770920708.00000000,175024007.49507200
2021-09-03,TRX,0.09953000,0.10593000,0.09755000,0.10161000,1692973804.70000000,174046128.74070400
2021-09-04,TRX,0.10162000,0.10342000,0.09930000,0.10146000,859555103.90000000,87235089.51332400
2021-09-05,TRX,0.10146000,0.10522000,0.10096000,0.10519000,992532173.60000000,102301783.60304400
2021-09-06,TRX,0.10520000,0.10727000,0.10096000,0.10381000,1087045226.80000000,113055539.42334800
2021-09-07,TRX,0.10380000,0.10589000,0.07716000,0.08539000,2375825516.00000000,215308735.44187800
2021-09-08,TRX,0.08540000,0.09690000,0.08340000,0.09272000,2321257972.30000000,209660341.12766800
2021-09-09,TRX,0.09272000,0.09480000,0.09002000,0.09303000,1343292016.60000000,124474309.19564800
2021-09-10,TRX,0.09303000,0.09581000,0.08626000,0.09075000,1577565787.60000000,143183978.60847600
2021-09-11,TRX,0.09076000,0.09700000,0.09041000,0.09555000,1300085165.90000000,122669450.44844600
2021-09-12,TRX,0.09555000,0.11842000,0.09373000,0.11241000,4692089305.40000000,517656398.46955800
2021-09-13,TRX,0.11241000,0.11706000,0.09846000,0.10462000,3185578466.50000000,338213289.74336600
2021-09-14,TRX,0.10462000,0.12033000,0.10406000,0.11822000,3500717020.90000000,402940592.36419600
2021-09-15,TRX,0.11823000,0.12300000,0.11328000,0.12069000,2145345210.20000000,252742825.07635400
2021-09-16,TRX,0.12069000,0.12242000,0.11206000,0.11594000,2015065272.80000000,234264452.41870800
2021-09-17,TRX,0.11594000,0.12045000,0.10337000,0.10545000,2680862141.90000000,296866048.13655800
2021-09-18,TRX,0.10543000,0.10910000,0.10340000,0.10586000,952548142.90000000,101671855.77994700
2021-09-19,TRX,0.10587000,0.10753000,0.10237000,0.10369000,918167777.10000000,96354405.16326500
2021-09-20,TRX,0.10369000,0.10375000,0.08902000,0.09140000,2440619073.70000000,232068918.57961400
2021-09-21,TRX,0.09141000,0.09566000,0.08654000,0.08826000,1762558903.00000000,161766519.36927600
2021-09-22,TRX,0.08824000,0.09880000,0.08664000,0.09876000,1132265386.70000000,105258524.86385400
2021-09-23,TRX,0.09876000,0.10069000,0.09608000,0.09923000,867768567.90000000,85383627.88214500
2021-09-24,TRX,0.09922000,0.09940000,0.08600000,0.09226000,1249487937.50000000,115338977.65667200
2021-09-25,TRX,0.09225000,0.09373000,0.08925000,0.09055000,881159593.80000000,80400371.63405500
2021-09-26,TRX,0.09055000,0.09083000,0.08323000,0.08769000,1397524160.60000000,122511999.84909400
2021-09-27,TRX,0.08768000,0.09058000,0.08584000,0.08599000,1159305058.20000000,103066415.77375500
2021-09-28,TRX,0.08599000,0.08720000,0.08289000,0.08305000,1344209538.20000000,114689681.04702300
2021-09-29,TRX,0.08307000,0.08797000,0.08258000,0.08581000,1262569975.60000000,108424657.42491200
2021-09-30,TRX,0.08581000,0.08966000,0.08549000,0.08943000,774737412.60000000,68323156.02128300
2021-10-01,TRX,0.08941000,0.09484000,0.08848000,0.09481000,1027582471.50000000,94597700.78986200
2021-10-02,TRX,0.09484000,0.09587000,0.09238000,0.09338000,727201844.10000000,68508511.52620700
2021-10-03,TRX,0.09339000,0.09667000,0.09260000,0.09494000,661451972.20000000,62701883.96211100
2021-10-04,TRX,0.09495000,0.09518000,0.08984000,0.09351000,1509254898.90000000,139844666.25662500
2021-10-05,TRX,0.09350000,0.09850000,0.09288000,0.09618000,3177574112.60000000,302945087.64555000
2021-10-06,TRX,0.09619000,0.09714000,0.09105000,0.09549000,2336897677.30000000,221840974.16515400
2021-10-07,TRX,0.09549000,0.09838000,0.09333000,0.09547000,2185815910.00000000,209373114.82660200
2021-10-08,TRX,0.09546000,0.09940000,0.09522000,0.09771000,2058250447.30000000,201425398.28021700
2021-10-09,TRX,0.09772000,0.10555000,0.09704000,0.10306000,2297419449.10000000,235603678.14465000
2021-10-10,TRX,0.10307000,0.10312000,0.09715000,0.09747000,1115564913.20000000,112391028.30148900
2021-10-11,TRX,0.09745000,0.10094000,0.09518000,0.09707000,1065449578.30000000,105048672.26357200
2021-10-12,TRX,0.09707000,0.09709000,0.09142000,0.09549000,1550967419.00000000,145912680.25965500
2021-10-13,TRX,0.09549000,0.09801000,0.09338000,0.09793000,1632459784.50000000,155561134.38579000
2021-10-14,TRX,0.09794000,0.09955000,0.09643000,0.09729000,1376995840.60000000,134869816.86413800
2021-10-15,TRX,0.09731000,0.10406000,0.09503000,0.09861000,1815553809.30000000,178747597.16147500
2021-10-16,TRX,0.09862000,0.10098000,0.09803000,0.09871000,763895073.60000000,75895897.94666200
2021-10-17,TRX,0.09870000,0.10211000,0.09623000,0.09870000,1146627120.80000000,114226317.09212600
2021-10-18,TRX,0.09871000,0.09938000,0.09695000,0.09810000,1287144322.10000000,126289439.65587900
2021-10-19,TRX,0.09809000,0.10094000,0.09781000,0.10055000,1966764066.80000000,195982139.59298800
2021-10-20,TRX,0.10055000,0.10616000,0.10008000,0.10324000,2641180812.90000000,271976157.22234100
2021-10-21,TRX,0.10322000,0.10588000,0.09946000,0.09958000,2606088968.50000000,267252453.83660300
2021-10-22,TRX,0.09959000,0.10235000,0.09852000,0.09982000,2004283994.30000000,201174465.93246900
2021-10-23,TRX,0.09982000,0.10119000,0.09879000,0.10066000,1327359630.50000000,132783919.51446100
2021-10-24,TRX,0.10066000,0.10140000,0.09720000,0.09913000,1097802685.20000000,109271774.96957500
2021-10-25,TRX,0.09913000,0.10140000,0.09869000,0.10074000,3101638918.60000000,312492372.21430300
2021-10-26,TRX,0.10074000,0.10576000,0.10013000,0.10112000,3283695146.10000000,338868006.60561900
2021-10-27,TRX,0.10113000,0.10267000,0.08846000,0.09064000,3152955128.70000000,303946664.85983200
2021-10-28,TRX,0.09064000,0.09623000,0.09059000,0.09527000,3360101692.80000000,317023796.34960300
2021-10-29,TRX,0.09528000,0.09961000,0.09464000,0.09960000,2970207247.80000000,288528664.35434600
2021-10-30,TRX,0.09960000,0.10465000,0.09779000,0.10111000,4237632739.90000000,428866571.34636600
2021-10-31,TRX,0.10111000,0.10240000,0.09749000,0.10152000,3218139987.10000000,322851257.72497000
2021-11-01,TRX,0.10152000,0.10205000,0.09790000,0.10048000,1563889934.70000000,157137321.48126100
2021-11-02,TRX,0.10047000,0.11050000,0.09980000,0.10748000,4276634925.50000000,450052164.45839300
2021-11-03,TRX,0.10747000,0.10925000,0.10201000,0.10587000,4253627778.70000000,449367994.87950100
2021-11-04,TRX,0.10588000,0.10717000,0.10159000,0.10329000,3104039091.70000000,324131668.77287000
2021-11-05,TRX,0.10329000,0.10612000,0.10213000,0.10346000,1892847031.50000000,197381982.65440000
2021-11-06,TRX,0.10346000,0.10425000,0.09945000,0.10252000,2662882329.20000000,271560535.60528700
2021-11-07,TRX,0.10252000,0.10487000,0.10197000,0.10450000,3281860242.20000000,340042782.84588900
2021-11-08,TRX,0.10450000,0.11000000,0.10444000,0.10993000,4711706691.60000000,505408386.30224500
2021-11-09,TRX,0.10994000,0.11546000,0.10844000,0.11436000,5003726169.50000000,562582195.71605300
2021-11-10,TRX,0.11436000,0.11751000,0.10279000,0.10662000,4220457215.20000000,479718620.86102400
2021-11-11,TRX,0.10662000,0.11047000,0.10483000,0.10893000,3601436072.90000000,392402219.06684400
2021-11-12,TRX,0.10892000,0.11086000,0.10470000,0.10796000,3859610689.60000000,415879347.85850100
2021-11-13,TRX,0.10796000,0.11408000,0.10750000,0.11255000,4464485913.40000000,494409227.66971700
2021-11-14,TRX,0.11254000,0.11737000,0.11056000,0.11700000,2743041788.70000000,312264829.05943000
2021-11-15,TRX,0.11699000,0.12933000,0.11573000,0.12380000,4855348055.50000000,602087298.90765200
2021-11-16,TRX,0.12380000,0.12381000,0.10531000,0.10934000,4472379706.50000000,505735055.25057800
2021-11-17,TRX,0.10934000,0.11369000,0.10693000,0.11119000,3314778779.00000000,366513857.30723000
2021-11-18,TRX,0.11117000,0.11260000,0.09937000,0.10038000,3482351176.40000000,368082721.79860400
2021-11-19,TRX,0.10039000,0.10566000,0.09787000,0.10387000,5607857769.00000000,575381215.86662600
2021-11-20,TRX,0.10387000,0.10570000,0.10140000,0.10519000,4329535156.60000000,451391048.26540500
2021-11-21,TRX,0.10518000,0.11017000,0.10445000,0.10643000,4003899790.10000000,429210341.91919300
2021-11-22,TRX,0.10650000,0.10706000,0.10117000,0.10182000,4555165640.10000000,469805422.67217600
2021-11-23,TRX,0.10182000,0.10344000,0.10100000,0.10283000,3822265696.70000000,391888074.86842000
2021-11-24,TRX,0.10283000,0.10370000,0.09622000,0.09785000,3146159959.00000000,311273311.78483400
2021-11-25,TRX,0.09785000,0.10115000,0.09716000,0.10019000,2429486456.20000000,242159263.65061800
2021-11-26,TRX,0.10019000,0.10133000,0.09023000,0.09229000,5963393867.30000000,571062449.04134800
2021-11-27,TRX,0.09225000,0.09537000,0.09182000,0.09335000,3516703305.00000000,331621049.04431100
2021-11-28,TRX,0.09335000,0.09532000,0.08937000,0.09518000,5521513536.40000000,507591919.04306900
2021-11-29,TRX,0.09518000,0.09718000,0.09430000,0.09655000,3803201323.20000000,364412444.92742200
2021-11-30,TRX,0.09655000,0.09989000,0.09493000,0.09652000,5570918411.20000000,541674165.44060500
2021-12-01,TRX,0.09653000,0.10064000,0.09576000,0.09688000,3009605855.10000000,294925620.20877400
2021-12-02,TRX,0.09686000,0.09823000,0.09496000,0.09750000,4200832971.00000000,406434096.17245300
2021-12-03,TRX,0.09749000,0.10195000,0.09325000,0.09388000,4840324720.60000000,478488820.04548700
2021-12-04,TRX,0.09386000,0.09398000,0.07305000,0.08696000,6560267812.90000000,555048269.60955300
2021-12-05,TRX,0.08690000,0.08779000,0.08204000,0.08432000,2850186671.50000000,244001132.96466900
2021-12-06,TRX,0.08433000,0.08762000,0.07889000,0.08729000,4216577420.60000000,349793877.41699000
2021-12-07,TRX,0.08729000,0.09266000,0.08665000,0.08999000,2147556583.00000000,192947950.40819400
2021-12-08,TRX,0.08996000,0.09381000,0.08959000,0.09237000,1699029669.10000000,156251008.10965100
2021-12-09,TRX,0.09238000,0.09337000,0.08853000,0.08861000,1537161128.90000000,139549901.41301700
2021-12-10,TRX,0.08860000,0.09336000,0.08739000,0.08771000,1213216855.60000000,109460272.12255300
2021-12-11,TRX,0.08772000,0.09186000,0.08651000,0.09160000,905426611.00000000,81580327.92169600
2021-12-12,TRX,0.09160000,0.09235000,0.08978000,0.09101000,992407502.40000000,90538616.75416500
2021-12-13,TRX,0.09102000,0.09151000,0.08384000,0.08497000,1414412634.80000000,123489331.26092200
2021-12-14,TRX,0.08497000,0.08772000,0.08370000,0.08707000,1850194798.50000000,158760782.82490700
2021-12-15,TRX,0.08706000,0.08887000,0.08284000,0.08754000,2110175356.50000000,181804309.65349300
2021-12-16,TRX,0.08754000,0.08809000,0.08521000,0.08533000,1543307013.70000000,134486366.56434900
2021-12-17,TRX,0.08533000,0.08599000,0.07839000,0.07951000,2082289030.10000000,171810424.93867300
2021-12-18,TRX,0.07951000,0.08230000,0.07864000,0.08042000,938480402.50000000,75864086.69705500
2021-12-19,TRX,0.08042000,0.08178000,0.07938000,0.07944000,819570134.90000000,66131381.21481800
2021-12-20,TRX,0.07943000,0.08010000,0.07488000,0.07759000,1419496158.60000000,109711826.40525800
2021-12-21,TRX,0.07758000,0.07936000,0.07692000,0.07884000,1104468021.40000000,86333339.80271300
2021-12-22,TRX,0.07884000,0.08033000,0.07838000,0.07913000,1058999643.80000000,84346166.98979500
2021-12-23,TRX,0.07912000,0.08274000,0.07802000,0.08274000,1118334734.10000000,89682579.42791700
2021-12-24,TRX,0.08274000,0.08322000,0.08028000,0.08085000,1347915772.90000000,110890630.45382300
2021-12-25,TRX,0.08087000,0.08220000,0.08013000,0.08153000,1922966651.80000000,156307637.93815800
2021-12-26,TRX,0.08153000,0.08191000,0.07969000,0.08149000,1063532130.20000000,86052765.91858500
2021-12-27,TRX,0.08149000,0.08276000,0.08090000,0.08114000,1219241545.80000000,99686962.89336800
2021-12-28,TRX,0.08114000,0.08115000,0.07682000,0.07713000,1775334796.80000000,139873323.00444000
2021-12-29,TRX,0.07714000,0.08003000,0.07610000,0.07650000,1248802637.00000000,97820823.91013300
2021-12-30,TRX,0.07648000,0.07860000,0.07561000,0.07782000,1202507616.90000000,93027553.31131000
2021-12-31,TRX,0.07781000,0.07941000,0.07354000,0.07539000,1768843829.20000000,136288339.04729300
2022-01-01,TRX,0.07536000,0.07683000,0.07524000,0.07660000,1637828312.10000000,124708558.35864400
2022-01-02,TRX,0.07661000,0.07834000,0.07599000,0.07762000,1734586731.60000000,133643026.51084200
2022-01-03,TRX,0.07761000,0.07824000,0.07625000,0.07705000,1758327144.80000000,135985970.72146900
2022-01-04,TRX,0.07705000,0.07809000,0.07575000,0.07592000,1800024542.70000000,138326451.89371300
2022-01-05,TRX,0.07593000,0.07745000,0.06910000,0.07112000,1832769713.70000000,138644815.72074900
2022-01-06,TRX,0.07113000,0.07149000,0.06925000,0.07106000,3244970701.90000000,228643706.74418300
2022-01-07,TRX,0.07107000,0.07119000,0.06652000,0.06820000,2353241534.00000000,161298470.15577600
2022-01-08,TRX,0.06821000,0.06918000,0.06402000,0.06539000,1122002395.60000000,75492240.45753200
2022-01-09,TRX,0.06539000,0.06724000,0.06490000,0.06611000,1342231000.40000000,88734862.33887700
2022-01-10,TRX,0.06611000,0.06692000,0.06111000,0.06342000,1875401682.10000000,121379245.71913600
2022-01-11,TRX,0.06343000,0.06566000,0.06290000,0.06493000,1584213482.20000000,101556345.53877000
2022-01-12,TRX,0.06493000,0.06834000,0.06491000,0.06806000,1471410395.90000000,98329749.41509400
2022-01-13,TRX,0.06807000,0.06856000,0.06593000,0.06620000,1830087974.30000000,123628548.34196400
2022-01-14,TRX,0.06621000,0.06850000,0.06587000,0.06765000,1749245168.90000000,117497731.03649500
2022-01-15,TRX,0.06765000,0.06934000,0.06700000,0.06842000,1014298584.70000000,69082536.28193200
2022-01-16,TRX,0.06841000,0.07039000,0.06829000,0.06988000,1278605074.30000000,89023028.03821100
2022-01-17,TRX,0.06988000,0.07244000,0.06889000,0.07085000,2264462911.80000000,159661127.22300100
2022-01-18,TRX,0.07085000,0.07138000,0.06743000,0.06846000,1820431991.10000000,125053869.22563600
2022-01-19,TRX,0.06846000,0.06964000,0.06612000,0.06915000,2280024794.20000000,155793806.87647000
2022-01-20,TRX,0.06915000,0.07206000,0.06744000,0.06773000,1735106694.60000000,120843955.71861600
2022-01-21,TRX,0.06771000,0.06863000,0.05971000,0.06103000,2597725957.60000000,169885970.49741100
2022-01-22,TRX,0.06103000,0.06201000,0.05265000,0.05680000,3142285867.50000000,179801289.11317800
2022-01-23,TRX,0.05679000,0.05854000,0.05535000,0.05752000,1739505171.40000000,99472712.07927000
2022-01-24,TRX,0.05750000,0.05755000,0.05101000,0.05506000,2711696074.20000000,145700648.09069300
2022-01-25,TRX,0.05504000,0.05616000,0.05429000,0.05588000,1740384902.00000000,96011838.31335100
2022-01-26,TRX,0.05589000,0.05905000,0.05534000,0.05620000,1656601994.60000000,94351917.92697300
2022-01-27,TRX,0.05619000,0.05716000,0.05442000,0.05649000,1392669179.50000000,77798105.37518200
2022-01-28,TRX,0.05649000,0.05767000,0.05580000,0.05757000,1210381796.80000000,68614852.47427400
2022-01-29,TRX,0.05757000,0.06039000,0.05711000,0.06034000,1117040029.20000000,65600598.85507600
2022-01-30,TRX,0.06035000,0.06054000,0.05821000,0.05863000,1080261077.50000000,64527175.67746400
2022-01-31,TRX,0.05862000,0.05938000,0.05665000,0.05906000,1089882869.60000000,63177256.70493700
2022-02-01,TRX,0.05909000,0.06025000,0.05882000,0.05979000,1103088489.00000000,65716323.00759000
2022-02-02,TRX,0.05979000,0.06154000,0.05843000,0.05847000,1391192801.40000000,83761599.12912700
2022-02-03,TRX,0.05847000,0.05987000,0.05826000,0.05981000,1122173232.40000000,66196504.92442500
2022-02-04,TRX,0.05981000,0.06458000,0.05961000,0.06441000,1518651621.70000000,94990073.27754000
2022-02-05,TRX,0.06442000,0.06621000,0.06354000,0.06467000,1282234491.00000000,83259560.90810000
2022-02-06,TRX,0.06467000,0.06634000,0.06433000,0.06617000,986081488.80000000,64420718.03590200
2022-02-07,TRX,0.06616000,0.06933000,0.06523000,0.06852000,1614783612.60000000,108949996.65559500
2022-02-08,TRX,0.06852000,0.07024000,0.06677000,0.06806000,1901816275.50000000,129952813.20225400
2022-02-09,TRX,0.06808000,0.07004000,0.06735000,0.06991000,1299493837.80000000,89499960.20586800
2022-02-10,TRX,0.06991000,0.07165000,0.06837000,0.06850000,1631532092.60000000,114262550.02463500
2022-02-11,TRX,0.06850000,0.06850000,0.06337000,0.06399000,1666467885.80000000,110359837.31929100
2022-02-12,TRX,0.06399000,0.06507000,0.06216000,0.06352000,1439122189.30000000,91799751.97634500
2022-02-13,TRX,0.06352000,0.06503000,0.06316000,0.06427000,1383448320.20000000,88798306.55353800
2022-02-14,TRX,0.06427000,0.06543000,0.06328000,0.06442000,1274185471.10000000,81758599.43739100
2022-02-15,TRX,0.06441000,0.06700000,0.06437000,0.06685000,1352162335.20000000,89395432.18090300
2022-02-16,TRX,0.06686000,0.06693000,0.06550000,0.06640000,1080430061.40000000,71625161.45208600
2022-02-17,TRX,0.06641000,0.06712000,0.06206000,0.06249000,1482815072.20000000,96226993.80054200
2022-02-18,TRX,0.06249000,0.06411000,0.06208000,0.06306000,1492712895.50000000,94301518.43306100
2022-02-19,TRX,0.06306000,0.06439000,0.06288000,0.06348000,1243122522.00000000,79321509.80564500
2022-02-20,TRX,0.06348000,0.06356000,0.06103000,0.06199000,1624256236.50000000,100717538.81194900
2022-02-21,TRX,0.06199000,0.06369000,0.05928000,0.05954000,2174590565.60000000,135216563.69113800
2022-02-22,TRX,0.05954000,0.06276000,0.05910000,0.06265000,2012415605.70000000,122548450.98235400
2022-02-23,TRX,0.06264000,0.06388000,0.06070000,0.06081000,1644851328.20000000,103281966.79989800
2022-02-24,TRX,0.06080000,0.06192000,0.05612000,0.06110000,2680142979.80000000,157472347.41119000
2022-02-25,TRX,0.06109000,0.06281000,0.05540000,0.05943000,3173392364.90000000,188298087.41090000
2022-02-26,TRX,0.05944000,0.06161000,0.05872000,0.05961000,1928230861.40000000,115626017.96287100
2022-02-27,TRX,0.05961000,0.06077000,0.05738000,0.05807000,1480352652.20000000,87910770.74926100
2022-02-28,TRX,0.05808000,0.06277000,0.05743000,0.06176000,1492800339.80000000,88491882.12094700
2022-03-01,TRX,0.06176000,0.06283000,0.06101000,0.06219000,1410581955.60000000,87216541.25076400
2022-03-02,TRX,0.06220000,0.06292000,0.06079000,0.06153000,1364084861.30000000,84455442.77680200
2022-03-03,TRX,0.06153000,0.06162000,0.05912000,0.05995000,1170863043.40000000,70751659.37173300
2022-03-04,TRX,0.05996000,0.06021000,0.05750000,0.05829000,1404191923.50000000,82572116.35259600
2022-03-05,TRX,0.05829000,0.06091000,0.05771000,0.06037000,1004176906.20000000,59455661.05145300
2022-03-06,TRX,0.06037000,0.06089000,0.05868000,0.05889000,1009504199.50000000,60511035.24851400
2022-03-07,TRX,0.05889000,0.06061000,0.05782000,0.05859000,1126941770.30000000,66565506.49092700
2022-03-08,TRX,0.05859000,0.06111000,0.05846000,0.06054000,1400398681.00000000,84456401.27680300
2022-03-09,TRX,0.06054000,0.06263000,0.06035000,0.06080000,1518100539.20000000,93347725.23003800
2022-03-10,TRX,0.06080000,0.06085000,0.05785000,0.05989000,1732867238.90000000,102306324.38995900
2022-03-11,TRX,0.05989000,0.06089000,0.05897000,0.06022000,1355529610.20000000,81326256.36565100
2022-03-12,TRX,0.06022000,0.06073000,0.05956000,0.05967000,801323675.40000000,48055157.21431600
2022-03-13,TRX,0.05967000,0.06028000,0.05892000,0.05931000,801855246.40000000,47937099.73964500
2022-03-14,TRX,0.05930000,0.06043000,0.05890000,0.06007000,1061489473.60000000,63615125.00049400
2022-03-15,TRX,0.06007000,0.06066000,0.05956000,0.06050000,995932338.30000000,59869942.40257800
2022-03-16,TRX,0.06050000,0.06154000,0.05941000,0.06107000,1377940873.50000000,83323753.05057600
2022-03-17,TRX,0.06107000,0.06112000,0.06056000,0.06071000,808225631.60000000,49174233.77828000
2022-03-18,TRX,0.06072000,0.06183000,0.06005000,0.06162000,905420804.10000000,54892146.18575400
2022-03-19,TRX,0.06162000,0.06216000,0.06124000,0.06191000,909850420.40000000,56145521.49841500
2022-03-20,TRX,0.06191000,0.06246000,0.06083000,0.06156000,1559785143.50000000,96049079.55718700
2022-03-21,TRX,0.06155000,0.06186000,0.06075000,0.06177000,1558435732.30000000,95740938.74480200
2022-03-22,TRX,0.06177000,0.06394000,0.06161000,0.06344000,1638397049.50000000,103229551.54820200
2022-03-23,TRX,0.06343000,0.06488000,0.06317000,0.06431000,1330267567.30000000,85160261.79557000
2022-03-24,TRX,0.06432000,0.06594000,0.06376000,0.06564000,1493162200.00000000,96838691.23498100
2022-03-25,TRX,0.06564000,0.06664000,0.06385000,0.06437000,1467402618.80000000,96070500.89139700
2022-03-26,TRX,0.06436000,0.06639000,0.06381000,0.06632000,1699386263.40000000,110054719.67260400
2022-03-27,TRX,0.06631000,0.06956000,0.06583000,0.06899000,2083247985.40000000,140685564.80353500
2022-03-28,TRX,0.06899000,0.07197000,0.06851000,0.06910000,1856463228.40000000,130603057.83081700
2022-03-29,TRX,0.06912000,0.07248000,0.06832000,0.06936000,1453951645.50000000,102801218.77588100
2022-03-30,TRX,0.06937000,0.07444000,0.06745000,0.07334000,2557063068.70000000,183066547.59187000
2022-03-31,TRX,0.07334000,0.07956000,0.07325000,0.07388000,3186223698.70000000,241642359.23557800
2022-04-01,TRX,0.07388000,0.07511000,0.06920000,0.07494000,1612294324.20000000,117982289.90726400
2022-04-02,TRX,0.07495000,0.07644000,0.07279000,0.07322000,1287534518.50000000,96460247.03732600
2022-04-03,TRX,0.07323000,0.07371000,0.07208000,0.07312000,783037232.30000000,57039132.22408300
2022-04-04,TRX,0.07311000,0.07313000,0.06881000,0.07070000,1129118661.60000000,80169059.75707300
2022-04-05,TRX,0.07070000,0.07181000,0.06918000,0.06928000,1039780864.10000000,73400546.24672200
2022-04-06,TRX,0.06928000,0.06936000,0.06299000,0.06308000,1452627239.70000000,95916860.47334500
2022-04-07,TRX,0.06307000,0.06479000,0.06264000,0.06431000,1226144490.60000000,78231853.42430700
2022-04-08,TRX,0.06430000,0.06521000,0.06213000,0.06259000,1083541914.80000000,69080422.77937100
2022-04-09,TRX,0.06259000,0.06405000,0.06221000,0.06394000,991389626.20000000,62568049.85076500
2022-04-10,TRX,0.06394000,0.06429000,0.06218000,0.06238000,920182764.90000000,58350784.95697000
2022-04-11,TRX,0.06236000,0.06255000,0.05774000,0.05823000,1239891995.10000000,74405109.36502800
2022-04-12,TRX,0.05824000,0.06042000,0.05790000,0.05991000,1076307124.60000000,63789330.27562000
2022-04-13,TRX,0.05990000,0.06153000,0.05935000,0.06150000,915244608.80000000,55319636.72738200
2022-04-14,TRX,0.06150000,0.06216000,0.05938000,0.06013000,1072890655.80000000,65312604.66769100
2022-04-15,TRX,0.06014000,0.06241000,0.05985000,0.06181000,940617959.70000000,57649029.85697200
2022-04-16,TRX,0.06182000,0.06225000,0.06094000,0.06186000,724223249.20000000,44744579.42801400
2022-04-17,TRX,0.06186000,0.06289000,0.05980000,0.06009000,892400970.80000000,55186133.01995600
2022-04-18,TRX,0.06008000,0.06167000,0.05886000,0.06148000,1328404692.80000000,80014511.57527500
2022-04-19,TRX,0.06147000,0.06362000,0.06111000,0.06310000,1199904239.00000000,74623039.43094900
2022-04-20,TRX,0.06311000,0.06345000,0.06181000,0.06261000,1187994943.20000000,74612850.50008300
2022-04-21,TRX,0.06261000,0.07500000,0.06243000,0.07112000,6294268623.80000000,444424571.05711600
2022-04-22,TRX,0.07112000,0.07246000,0.06637000,0.06661000,3203527503.60000000,219016525.15587800
2022-04-23,TRX,0.06660000,0.06930000,0.06649000,0.06761000,1477379914.20000000,100442836.42483700
2022-04-24,TRX,0.06762000,0.06792000,0.06460000,0.06567000,1101010255.80000000,72739051.70543500
2022-04-25,TRX,0.06567000,0.06581000,0.06174000,0.06531000,1341560314.30000000,85141082.77807500
2022-04-26,TRX,0.06531000,0.06566000,0.06158000,0.06190000,1114740594.20000000,71115806.21542900
2022-04-27,TRX,0.06190000,0.06372000,0.06170000,0.06318000,1001719735.60000000,62910748.16014800
2022-04-28,TRX,0.06318000,0.06410000,0.06250000,0.06372000,1000760430.40000000,63485897.20645500
2022-04-29,TRX,0.06372000,0.07003000,0.06272000,0.06368000,2815178038.80000000,186467340.88975300
2022-04-30,TRX,0.06368000,0.06525000,0.06188000,0.06262000,1817042212.80000000,115514201.38635100
2022-05-01,TRX,0.06262000,0.07171000,0.06163000,0.07079000,3438166744.20000000,230299576.79111100
2022-05-02,TRX,0.07078000,0.07365000,0.06455000,0.06894000,3245131312.80000000,224800612.62819400
2022-05-03,TRX,0.06895000,0.07522000,0.06813000,0.07261000,3492334219.70000000,250100899.43923500
2022-05-04,TRX,0.07261000,0.08700000,0.06994000,0.08629000,5498845727.20000000,427547746.05450500
2022-05-05,TRX,0.08630000,0.08987000,0.07158000,0.07451000,5525059352.40000000,448357096.98109400
2022-05-06,TRX,0.07450000,0.08843000,0.07268000,0.08629000,6171321353.60000000,499426382.89668000
2022-05-07,TRX,0.08629000,0.08880000,0.07975000,0.08351000,5138517562.50000000,432804365.52881800
2022-05-08,TRX,0.08352000,0.09279000,0.08025000,0.08794000,5046105564.60000000,430348883.27477000
2022-05-09,TRX,0.08796000,0.08816000,0.07204000,0.07272000,6627462667.40000000,525542408.53476200
2022-05-10,TRX,0.07272000,0.08254000,0.07143000,0.07691000,4991322416.40000000,390611126.22607100
2022-05-11,TRX,0.07692000,0.08500000,0.06300000,0.07496000,8370955647.80000000,609679726.16744400
